filename,emotion
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-01-01-02-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-01-02-01-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-01-02-02-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-02-01-01-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-02-01-02-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-02-02-01-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-05-02-02-02-10.wav,angry
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-01-01-01-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-01-01-02-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-01-02-01-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-01-02-02-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-02-01-01-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-02-01-02-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-02-02-01-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-06-02-02-02-10.wav,fearful
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-01-01-01-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-01-01-02-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-01-02-01-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-01-02-02-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-02-01-01-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-02-01-02-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-02-02-01-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-07-02-02-02-10.wav,disgust
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-01-01-01-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-01-01-02-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-01-02-01-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-01-02-02-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-02-01-01-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-02-01-02-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-02-02-01-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_10\03-01-08-02-02-02-10.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-01-01-01-01-11.wav,neutral
dataset\audio_speech_actors_01-24\Actor_11\03-01-01-01-01-02-11.wav,neutral
dataset\audio_speech_actors_01-24\Actor_11\03-01-01-01-02-01-11.wav,neutral
dataset\audio_speech_actors_01-24\Actor_11\03-01-01-01-02-02-11.wav,neutral
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-01-01-01-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-01-01-02-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-01-02-01-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-01-02-02-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-02-01-01-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-02-01-02-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-02-02-01-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-02-02-02-02-11.wav,calm
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-01-01-01-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-01-01-02-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-01-02-01-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-01-02-02-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-02-01-01-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-02-01-02-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-02-02-01-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-03-02-02-02-11.wav,happy
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-01-01-01-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-01-01-02-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-01-02-01-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-01-02-02-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-02-01-01-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-02-01-02-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-02-02-01-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-04-02-02-02-11.wav,sad
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-01-01-01-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-01-01-02-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-01-02-01-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-01-02-02-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-02-01-01-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-02-01-02-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-02-02-01-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-05-02-02-02-11.wav,angry
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-01-01-01-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-01-01-02-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-01-02-01-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-01-02-02-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-02-01-01-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-02-01-02-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-02-02-01-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-06-02-02-02-11.wav,fearful
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-01-01-01-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-01-01-02-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-01-02-01-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-01-02-02-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-02-01-01-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-02-01-02-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-02-02-01-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-07-02-02-02-11.wav,disgust
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-01-01-01-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-01-01-02-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-01-02-01-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-01-02-02-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-02-01-01-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-02-01-02-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-02-02-01-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_11\03-01-08-02-02-02-11.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-01-01-01-01-12.wav,neutral
dataset\audio_speech_actors_01-24\Actor_12\03-01-01-01-01-02-12.wav,neutral
dataset\audio_speech_actors_01-24\Actor_12\03-01-01-01-02-01-12.wav,neutral
dataset\audio_speech_actors_01-24\Actor_12\03-01-01-01-02-02-12.wav,neutral
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-01-01-01-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-01-01-02-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-01-02-01-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-01-02-02-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-02-01-01-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-02-01-02-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-02-02-01-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-02-02-02-02-12.wav,calm
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-01-01-01-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-01-01-02-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-01-02-01-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-01-02-02-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-02-01-01-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-02-02-01-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-03-02-02-02-12.wav,happy
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-01-01-01-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-01-01-02-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-01-02-01-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-01-02-02-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-02-01-01-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-02-01-02-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-02-02-01-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-04-02-02-02-12.wav,sad
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-01-01-01-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-01-01-02-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-01-02-01-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-01-02-02-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-02-01-02-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-02-02-01-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-05-02-02-02-12.wav,angry
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-01-01-01-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-01-01-02-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-01-02-01-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-01-02-02-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-02-01-01-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-02-01-02-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-02-02-01-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-06-02-02-02-12.wav,fearful
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-01-01-01-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-01-01-02-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-01-02-02-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-02-01-01-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-02-01-02-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-02-02-01-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-07-02-02-02-12.wav,disgust
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-01-01-01-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-01-01-02-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-01-02-01-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-01-02-02-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-02-01-01-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-02-01-02-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-02-02-01-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_12\03-01-08-02-02-02-12.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,neutral
dataset\audio_speech_actors_01-24\Actor_13\03-01-01-01-01-02-13.wav,neutral
dataset\audio_speech_actors_01-24\Actor_13\03-01-01-01-02-01-13.wav,neutral
dataset\audio_speech_actors_01-24\Actor_13\03-01-01-01-02-02-13.wav,neutral
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-01-01-01-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-01-01-02-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-01-02-01-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-01-02-02-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-02-01-01-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-02-01-02-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-02-02-01-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-02-02-02-02-13.wav,calm
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-01-01-01-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-01-01-02-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-01-02-02-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-02-01-01-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-02-01-02-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-03-02-02-02-13.wav,happy
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,sad
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-01-01-02-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-01-02-01-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-02-01-01-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-02-01-02-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-02-02-01-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-05-02-02-02-13.wav,angry
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-01-01-01-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-01-01-02-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-01-02-01-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-01-02-02-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-02-01-01-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-02-01-02-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-02-02-01-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-06-02-02-02-13.wav,fearful
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-01-01-01-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-01-01-02-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-01-02-01-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-01-02-02-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-02-01-01-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-02-02-01-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-07-02-02-02-13.wav,disgust
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-01-01-01-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-01-02-01-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,neutral
dataset\audio_speech_actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,neutral
dataset\audio_speech_actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,neutral
dataset\audio_speech_actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,neutral
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,calm
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,happy
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,sad
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,angry
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,fearful
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,disgust
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,surprised
dataset\audio_speech_actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,neutral
